generation,score,plaintext
348,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
349,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
350,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
351,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
352,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
353,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
354,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
355,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
356,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
357,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
358,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
359,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
360,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
361,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
362,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
363,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
364,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
365,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
366,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
367,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
368,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
369,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
370,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
371,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
372,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
373,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
374,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
375,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
376,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
377,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
378,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
379,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
380,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
381,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
382,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
383,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
384,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
385,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
386,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
387,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
388,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
389,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
390,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
391,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
392,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
393,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
394,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
395,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
396,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
397,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
398,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
399,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
400,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
401,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
402,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
403,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
404,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
405,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
406,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
407,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
408,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
409,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
410,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
411,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
412,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
413,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
414,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
415,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
416,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
417,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
418,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
419,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
420,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
421,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
422,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
423,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
424,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
425,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
426,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
427,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
428,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
429,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
430,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
431,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
432,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
433,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
434,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
435,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
436,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
437,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
438,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
439,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
440,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
441,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
442,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
443,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
444,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
445,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
446,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
447,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
448,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
449,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
450,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
451,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
452,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
453,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
454,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
455,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
456,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
457,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
458,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
459,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
460,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
461,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
462,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
463,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
464,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
465,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
466,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
467,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
468,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
469,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
470,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
471,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
472,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
473,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
474,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
475,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
476,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
477,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
478,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
479,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
480,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
481,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
482,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
483,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
484,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
485,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
486,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
487,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
488,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
489,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
490,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
491,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
492,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
493,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
494,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
495,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
496,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
497,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
498,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
499,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
500,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
501,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
502,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
503,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
504,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
505,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
506,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
507,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
508,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
509,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
510,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
511,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
512,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
513,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
514,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
515,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
516,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
517,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
518,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
519,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
520,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
521,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
522,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
523,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
524,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
525,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
526,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
527,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
528,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
529,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
530,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
531,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
532,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
533,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
534,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
535,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
536,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
537,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
538,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
539,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
540,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
541,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
542,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
543,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
544,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
545,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
546,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
547,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
548,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
549,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
550,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
551,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
552,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
553,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
554,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
555,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
556,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
557,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
558,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
559,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
560,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
561,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
562,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
563,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
564,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
565,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
566,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
567,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
568,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
569,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
570,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
571,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
572,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
573,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
574,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
575,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
576,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
577,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
578,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
579,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
580,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
581,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
582,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
583,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
584,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
585,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
586,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
587,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
588,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
589,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
590,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
591,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
592,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
593,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
594,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
595,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
596,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
597,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
598,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
599,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
600,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
601,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
602,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
603,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
604,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
605,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
606,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
607,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
608,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
609,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
610,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
611,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
612,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
613,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
614,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
615,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
616,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
617,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
618,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
619,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
620,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
621,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
622,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
623,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
624,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
625,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
626,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
627,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
628,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
629,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
630,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
631,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
632,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
633,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
634,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
635,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
636,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
637,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
638,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
639,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
640,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
641,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
642,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
643,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
644,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
645,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
646,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
647,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
648,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
649,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
650,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
651,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
652,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
653,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
654,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
655,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
656,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
657,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
658,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
659,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
660,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
661,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
662,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
663,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
664,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
665,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
666,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
667,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
668,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
669,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
670,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
671,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
672,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
673,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
674,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
675,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
676,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
677,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
678,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
679,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
680,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
681,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
682,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
683,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
684,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
685,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
686,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
687,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
688,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
689,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
690,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
691,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
692,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
693,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
694,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
695,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
696,-119.27338907561068,IULUEVJIHHZHBWITHEREQGIWGURSYDJ
